Name,Description,chr,start,stop,strand,length,Gen0_ORFhits,Gen0_MinORFPosition(%),Gen0_MaxORFPosition(%),Gen0_ORFdensity (HPKM),Gen0_1kbUpStreamhits,Gen0_NearestUpStreamhit,Gen0_1kbDownStreamhits,Gen0_NearestDownStreamhit,Gen0_Flankdensity (HPKM),Gen0_ORFHitsLast10%,Gen0_IntronHits,Gen0_Pval,Gen0_ExpORFhits,Gen0_CorrectionRatio(R),Gen80_GLU_Pval,Gen80_GLY_Pval,Gen0Class,Gen80Classification,Gen80GLU Z score,Gen20GLU Z score,Gen0,Gen20GLY Z score,Gen80GLY Z score,YALI1_norm,YALI0 locus ID,YALI1 Locus ID,Gene Type,Chromosome,Start Base,End Base,Strand,Annotation,YALI0_norm
YALI1_D29831g,  weakly similar to uniprot|P36120 Saccharomyces cerevisiae YKR024c DBP7 RNA helicase required for 60S ribosomal subunit assembly,Yali1D,2980699,2983113,-,2415,0,na,na,0.0,31,-29,28,5,55.18,0,0,2e-06,13.1626701157,0.564620929844,6e-06,0.000547,Essential,Essential,na,na,na,na,na,YALI1_D29831g,YALI0D23133g,YALI1_D29831g,mRNA,YALI1D,2980699.0,2983113.0,-,  weakly similar to uniprot|P36120 Saccharomyces cerevisiae YKR024c DBP7 RNA helicase required for 60S ribosomal subunit assembly,YALI0_D23133g
YALI1_D29852g,"similar to Saccharomyces cerevisiae MRPL25 (YGR076C)%3B ancestral locus Anc_3.137,  similar to uniprot|P23369 Saccharomyces cerevisiae YGR076c MRPL25 ribosomal protein YmL25 mitochondrial singleton",Yali1D,2984623,2985174,-,552,0,na,na,0.0,30,-25,34,54,59.86,0,0,0.01951,3.93683516441,0.739853740705,0.063778,0.162031,Essential,Essential,na,na,na,na,na,YALI1_D29852g,YALI0D23155g,YALI1_D29852g,mRNA,YALI1D,2984623.0,2985174.0,-,"similar to Saccharomyces cerevisiae MRPL25 (YGR076C)%3B ancestral locus Anc_3.137,  similar to uniprot|P23369 Saccharomyces cerevisiae YGR076c MRPL25 ribosomal protein YmL25 mitochondrial singleton",YALI0_D23155g
YALI1_D30003g,0,Yali1D,3000233,3000825,+,593,0,na,na,0.0,40,-47,12,42,48.64,0,0,0.032679,3.42103402259,0.598392205878,0.083256,0.221514,Essential,Essential,na,na,na,na,na,YALI1_D30003g,,YALI1_D30003g,mRNA,YALI1D,3000233.0,3000825.0,+,,nan
YALI1_D30230g,"similar to Saccharomyces cerevisiae MSL1 (YIR009W)%3B ancestral locus Anc_7.165,  weakly similar to uniprot|P40567 Saccharomyces cerevisiae YIR009w MSL1 U2 snRNA-associated protein with similarity to U2B",Yali1D,3022944,3023384,+,441,0,na,na,0.0,23,-58,8,54,28.99,0,0,0.213982,1.54186160808,0.362863228122,0.37194,0.155232,Poor Essential,Essential,na,na,na,na,na,YALI1_D30230g,YALI0D23375g,YALI1_D30230g,mRNA,YALI1D,3022944.0,3023384.0,+,"similar to Saccharomyces cerevisiae MSL1 (YIR009W)%3B ancestral locus Anc_7.165,  weakly similar to uniprot|P40567 Saccharomyces cerevisiae YIR009w MSL1 U2 snRNA-associated protein with similarity to U2B",YALI0_D23375g
YALI1_D30256g,"similar to Saccharomyces cerevisiae SDH2 (YLL041C)%3B ancestral locus Anc_4.13,  highly similar to uniprot|P21801 Saccharomyces cerevisiae YLL041C Succinate dehydrogenase [ubiquinone] iron-sulfur protein mitochondrial precursor (EC 1.3.5.1) (IP)",Yali1D,3025537,3026343,+,807,1,11.66253,11.66253,2.35,87,-86,77,39,153.39,0,0,0.003242,7.78367690256,1.8546377342,0.001334,0.011545,Essential,Essential,na,na,-1.2227,na,na,YALI1_D30256g,YALI0D23397g,YALI1_D30256g,mRNA,YALI1D,3025537.0,3026343.0,+,"similar to Saccharomyces cerevisiae SDH2 (YLL041C)%3B ancestral locus Anc_4.13,  highly similar to uniprot|P21801 Saccharomyces cerevisiae YLL041C Succinate dehydrogenase [ubiquinone] iron-sulfur protein mitochondrial precursor (EC 1.3.5.1) (IP)",YALI0_D23397g
YALI1_D30420g,  weakly similar to uniprot|P32901 Saccharomyces cerevisiae YKR093w PTR2 peptide transporter,Yali1D,3041971,3045276,+,3306,33,0.87746,98.48714,-1.15,7,-145,2,597,8.42,1,35,7e-06,11.8525043846,0.371354680777,0.000125,0.011946,Essential,Essential,1.060625,0.42255,0.342766666667,1.226175,0.2248,YALI1_D30420g,YALI0D23485g,YALI1_D30420g,mRNA,YALI1D,3041971.0,3045276.0,+,  weakly similar to uniprot|P32901 Saccharomyces cerevisiae YKR093w PTR2 peptide transporter,YALI0_D23485g
YALI1_D30459g,"similar to Saccharomyces cerevisiae RSA3 (YLR221C)%3B ancestral locus Anc_8.436,  similar to uniprot|Q05942 Saccharomyces cerevisiae YLR221C Chromosome XII COSMID 8083",Yali1D,3045352,3045831,-,480,0,na,na,0.0,3,-42,63,126,61.73,0,0,0.028497,3.55795190392,0.769156653461,0.076324,0.183187,Essential,Essential,na,na,na,na,na,YALI1_D30459g,YALI0D23551g,YALI1_D30459g,mRNA,YALI1D,3045352.0,3045831.0,-,"similar to Saccharomyces cerevisiae RSA3 (YLR221C)%3B ancestral locus Anc_8.436,  similar to uniprot|Q05942 Saccharomyces cerevisiae YLR221C Chromosome XII COSMID 8083",YALI0_D23551g
YALI1_D30474g,"similar to Saccharomyces cerevisiae HIF1 (YLL022C)%3B ancestral locus Anc_4.37,  similar to uniprot|Q9USQ4 Schizosaccharomyces pombe Hypothetical coiled-coil protein possible histone binding",Yali1D,3046268,3047383,-,1116,1,97.04036,97.04036,1.7,31,-18,2,92,30.86,1,0,0.074283,3.98153686576,0.369765267962,0.125027,0.118922,Essential,Essential,-0.9184,na,-1.1544,-0.9282,na,YALI1_D30474g,YALI0D23573g,YALI1_D30474g,mRNA,YALI1D,3046268.0,3047383.0,-,"similar to Saccharomyces cerevisiae HIF1 (YLL022C)%3B ancestral locus Anc_4.37,  similar to uniprot|Q9USQ4 Schizosaccharomyces pombe Hypothetical coiled-coil protein possible histone binding",YALI0_D23573g
YALI1_D30570g,"similar to Saccharomyces cerevisiae MSK1 (YNL073W)%3B ancestral locus Anc_2.223,  similar to uniprot|O74858 Schizosaccharomyces pombe Lysyl-tRNA synthetase",Yali1D,3056926,3058700,+,1775,0,na,na,0.0,57,-43,16,86,68.28,0,0,3e-06,12.7206570818,0.742516606765,3.6e-05,0.000891,Essential,Essential,na,na,na,na,na,YALI1_D30570g,YALI0D23639g,YALI1_D30570g,mRNA,YALI1D,3057074.0,3058700.0,+,"similar to Saccharomyces cerevisiae MSK1 (YNL073W)%3B ancestral locus Anc_2.223,  similar to uniprot|O74858 Schizosaccharomyces pombe Lysyl-tRNA synthetase",YALI0_D23639g
YALI1_D30618g,"  similar to uniprot|P12695 Saccharomyces cerevisiae YNL071W Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex mitochondrial precursor (PDC-E2),similar to Saccharomyces cerevisiae LAT1 (YNL071W)%3B ancestral locus Anc_2.225",Yali1D,3061790,3064227,+,2438,1,31.9245,31.9245,0.0,82,-87,46,92,119.72,0,1,0.0,23.5345168878,1.23189165363,0.0,1e-06,Essential,Essential,na,na,na,na,na,YALI1_D30618g,YALI0D23683g,YALI1_D30618g,mRNA,YALI1D,3061790.0,3064227.0,+,"  similar to uniprot|P12695 Saccharomyces cerevisiae YNL071W Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex mitochondrial precursor (PDC-E2),similar to Saccharomyces cerevisiae LAT1 (YNL071W)%3B ancestral locus Anc_2.225",YALI0_D23683g
YALI1_D30843g,"similar to Saccharomyces cerevisiae PEP8 (YJL053W)%3B ancestral locus Anc_1.329,  similar to uniprot|P40335 Saccharomyces cerevisiae YJL053w PEP8 vacuolar protein sorting/targeting protein singleton",Yali1D,3083367,3084269,-,903,1,15.4102,15.4102,2.1,21,-10,22,313,40.22,0,0,0.059993,4.26365339959,0.489469456942,0.021177,0.081974,Poor Essential,Essential,na,na,na,na,na,YALI1_D30843g,YALI0D23771g,YALI1_D30843g,mRNA,YALI1D,3080976.0,3082523.0,-,  weakly similar to uniprot|Q6C654 Yarrowia lipolytica YALI0E12331g,YALI0_D23771g
YALI1_D31186g,"similar to Saccharomyces cerevisiae TOP2 (YNL088W)%3B ancestral locus Anc_2.201,  similar to uniprot|P06786 Saccharomyces cerevisiae YNL088w TOP2 DNA topoisomerase II (ATP-hydrolysing)",Yali1D,3118614,3123227,+,4614,3,86.42966,98.76436,1.23,12,-478,7,77,17.77,2,0,0.032508,7.79495356593,0.174976739403,0.030569,0.067105,Essential,Essential,1.0162,-0.9973,-0.8371,-0.9282,0.1798,YALI1_D31186g,YALI0D23969g,YALI1_D31186g,mRNA,YALI1D,3118614.0,3123227.0,+,"similar to Saccharomyces cerevisiae TOP2 (YNL088W)%3B ancestral locus Anc_2.201,  similar to uniprot|P06786 Saccharomyces cerevisiae YNL088w TOP2 DNA topoisomerase II (ATP-hydrolysing)",YALI0_D23969g
YALI1_D31823g,  similar to uniprot|P53874 Saccharomyces cerevisiae YNL186W Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.1.2. 15),Yali1D,3180816,3182210,-,1395,2,38.23529,93.04161,2.72,46,-3,2,224,44.89,1,0,0.020619,7.11191909403,0.528292293235,0.00149,0.014626,Essential,Essential,na,-0.9973,-1.3768,na,na,YALI1_D31823g,YALI0D24211g,YALI1_D31823g,mRNA,YALI1D,3180816.0,3182210.0,-,  similar to uniprot|P53874 Saccharomyces cerevisiae YNL186W Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.1.2. 15),YALI0_D24211g
YALI1_D32002g,"similar to Saccharomyces cerevisiae CDC33 (YOL139C)%3B ancestral locus Anc_3.20,  similar to uniprot|P78954 Schizosaccharomyces pombe Eukaryotic translation initiation factor 4E-1 CDC33 homologue",Yali1D,3199343,3200110,-,768,0,na,na,0.0,33,-912,14,182,43.96,0,0,0.019649,3.92971064713,0.530536723768,0.082546,0.147013,Essential,Essential,na,na,na,na,na,YALI1_D32002g,YALI0D24299g,YALI1_D32002g,mRNA,YALI1D,3199343.0,3200110.0,-,"similar to Saccharomyces cerevisiae CDC33 (YOL139C)%3B ancestral locus Anc_3.20,  similar to uniprot|P78954 Schizosaccharomyces pombe Eukaryotic translation initiation factor 4E-1 CDC33 homologue",YALI0_D24299g
YALI1_D32153g,"  highly similar to uniprot|P54780 Saccharomyces cerevisiae YMR121C 60S ribosomal protein L15-B (YL10) (L13) (RP15R) (YP18),similar to Saccharomyces cerevisiae RPL15A (YLR029C) and RPL15B (YMR121C)%3B ancestral locus Anc_2.417",Yali1D,3215283,3215894,+,612,0,na,na,0.0,27,-148,44,5,66.41,0,0,0.008141,4.81078409786,0.81531399675,0.026299,0.091313,Essential,Essential,na,na,na,na,na,YALI1_D32153g,YALI0D24387g,YALI1_D32153g,mRNA,YALI1D,3215283.0,3215894.0,+,"  highly similar to uniprot|P54780 Saccharomyces cerevisiae YMR121C 60S ribosomal protein L15-B (YL10) (L13) (RP15R) (YP18),similar to Saccharomyces cerevisiae RPL15A (YLR029C) and RPL15B (YMR121C)%3B ancestral locus Anc_2.417",YALI0_D24387g
YALI1_D32424g,  similar to uniprot|Q12389 Saccharomyces cerevisiae YDL031W Probable Similar to RNA-dependent helicase DBP10 (DEAD-box protein 10),Yali1D,3239592,3242372,-,2781,1,5.14388,5.14388,0.68,24,-17,23,189,43.96,0,0,7.9e-05,11.9287184544,0.444323449431,6.5e-05,0.001983,Essential,Essential,na,na,na,na,na,YALI1_D32424g,YALI0D24497g,YALI1_D32424g,mRNA,YALI1D,3239592.0,3242372.0,-,  similar to uniprot|Q12389 Saccharomyces cerevisiae YDL031W Probable Similar to RNA-dependent helicase DBP10 (DEAD-box protein 10),YALI0_D24497g
YALI1_D32494g,0,Yali1D,3249375,3250284,+,910,10,11.44114,66.0066,2.09,25,-10,25,31,46.76,0,9,0.016781,5.85479028517,0.666956795541,0.047663,0.102325,Essential,Essential,na,-0.1089,na,na,0.9863,YALI1_D32494g,,YALI1_D32494g,mRNA,YALI1D,3249375.0,3250284.0,+,,nan
YALI1_D32550g,  similar to uniprot|Q86ZJ8 Podospora anserina NADH- ubiquinone reductase accessory subunit (complex I),Yali1D,3253780,3254940,-,1161,1,60.25862,60.25862,1.64,13,-178,26,8,36.48,0,0,0.037959,4.85028459928,0.432971664,0.030266,0.123788,Essential,Essential,na,na,-0.9753,na,na,YALI1_D32550g,YALI0D24585g,YALI1_D32550g,mRNA,YALI1D,3253825.0,3254952.0,+,  similar to uniprot|Q86ZJ8 Podospora anserina NADH- ubiquinone reductase accessory subunit (complex I),YALI0_D24585g
YALI1_D32594g,"  weakly similar to uniprot|P32463 Saccharomyces cerevisiae YKL192c ACP1 mitochonrial acyl-carrier protein,similar to Saccharomyces cerevisiae ACP1 (YKL192C)%3B ancestral locus Anc_4.297",Yali1D,3259361,3261110,+,1750,2,45.05432,93.59634,0.0,32,-17,34,15,61.73,0,2,8e-06,11.7111513843,0.693361985209,0.000318,0.001874,Essential,Essential,na,na,na,na,na,YALI1_D32594g,YALI0D24629g,YALI1_D32594g,mRNA,YALI1D,3259361.0,3259681.0,+,"  weakly similar to uniprot|P32463 Saccharomyces cerevisiae YKL192c ACP1 mitochonrial acyl-carrier protein,similar to Saccharomyces cerevisiae ACP1 (YKL192C)%3B ancestral locus Anc_4.297",YALI0_D24629g
YALI1_D32880g,  weakly similar to uniprot|Q6C7X6 Yarrowia lipolytica YALI0D24830g,Yali1D,3287899,3290475,+,2577,2,5.00776,55.70652,1.47,12,-39,9,130,19.64,0,0,0.066068,5.39478947574,0.2168597159,0.062866,0.176101,Essential,Essential,-0.5125,-0.86175,-0.8254,-0.7749,-0.937,YALI1_D32880g,YALI0D24830g,YALI1_D32880g,mRNA,YALI1D,3287899.0,3290475.0,+,  weakly similar to uniprot|Q6C7X6 Yarrowia lipolytica YALI0D24830g,YALI0_D24830g
YALI1_D33042g,"similar to Saccharomyces cerevisiae MDM34 (YGL219C)%3B ancestral locus Anc_3.529,  weakly similar to uniprot|Q9UUC9 Schizosaccharomyces pombe Hypothetical 50.3 kDa protein",Yali1D,3304108,3305490,+,1383,1,54.55861,54.55861,1.37,41,-29,9,304,46.76,0,0,0.005373,7.20052792611,0.539518744034,0.005535,0.029685,Essential,Essential,na,na,na,na,na,YALI1_D33042g,YALI0D24926g,YALI1_D33042g,mRNA,YALI1D,3304108.0,3305490.0,+,"similar to Saccharomyces cerevisiae MDM34 (YGL219C)%3B ancestral locus Anc_3.529,  weakly similar to uniprot|Q9UUC9 Schizosaccharomyces pombe Hypothetical 50.3 kDa protein",YALI0_D24926g
YALI1_D33119g,"similar to Saccharomyces cerevisiae PET100 (YDR079W)%3B ancestral locus Anc_8.209,  weakly similar to uniprot|P38958 Saccharomyces cerevisiae YDR079w PET100 cytochrome-c oxidase assembly protein singleton no start",Yali1D,3311818,3312502,+,685,0,na,na,0.0,54,-6,23,37,72.02,0,0,0.003046,5.79377325631,0.877113175139,0.016322,0.042345,Essential,Essential,na,na,na,na,na,YALI1_D33119g,YALI0D24992g,YALI1_D33119g,mRNA,YALI1D,3312119.0,3312502.0,+,"similar to Saccharomyces cerevisiae PET100 (YDR079W)%3B ancestral locus Anc_8.209,  weakly similar to uniprot|P38958 Saccharomyces cerevisiae YDR079w PET100 cytochrome-c oxidase assembly protein singleton no start",YALI0_D24992g
YALI1_D33229g,"  similar to uniprot|Q04636 Saccharomyces cerevisiae YML069w POB3 protein that binds to DNA polymerase I (PolI),similar to Saccharomyces cerevisiae POB3 (YML069W)%3B ancestral locus Anc_4.333",Yali1D,3322879,3324516,+,1638,1,34.08674,34.08674,1.16,42,-19,6,189,44.89,0,0,0.002715,7.98659906762,0.505200120272,0.002107,0.017169,Essential,Essential,na,na,-0.9226,na,na,YALI1_D33229g,YALI0D25058g,YALI1_D33229g,mRNA,YALI1D,3322879.0,3324516.0,+,"  similar to uniprot|Q04636 Saccharomyces cerevisiae YML069w POB3 protein that binds to DNA polymerase I (PolI),similar to Saccharomyces cerevisiae POB3 (YML069W)%3B ancestral locus Anc_4.333",YALI0_D25058g
YALI1_D33307g,  weakly similar to uniprot|Q7RXQ1 Neurospora crassa NCU00157.1 hypothetical protein,Yali1D,3329494,3330989,-,1496,2,9.16388,94.31438,1.27,44,-22,5,16,45.83,1,1,0.003486,7.70038813552,0.533361501957,0.001566,0.00974,Essential,Essential,na,-0.4393,0.1241,na,na,YALI1_D33307g,YALI0D25102g,YALI1_D33307g,mRNA,YALI1D,3329494.0,3330989.0,-,  weakly similar to uniprot|Q7RXQ1 Neurospora crassa NCU00157.1 hypothetical protein,YALI0_D25102g
YALI1_D33418g,"similar to Saccharomyces cerevisiae VHS1 (YDR247W) and SKS1 (YPL026C)%3B ancestral locus Anc_8.477,  highly similar to uniprot|P17157 Saccharomyces cerevisiae YPL031c PHO85",Yali1D,3340833,3341717,-,885,0,na,na,0.0,29,-23,58,34,81.37,0,0,0.000254,8.27817906695,0.969689723342,0.001099,0.007497,Essential,Essential,na,na,na,na,na,YALI1_D33418g,YALI0D25190g,YALI1_D33418g,mRNA,YALI1D,3340833.0,3341717.0,-,"similar to Saccharomyces cerevisiae VHS1 (YDR247W) and SKS1 (YPL026C)%3B ancestral locus Anc_8.477,  highly similar to uniprot|P17157 Saccharomyces cerevisiae YPL031c PHO85",YALI0_D25190g
YALI1_D33640g,  weakly similar to uniprot|P53628 Saccharomyces cerevisiae YNR023w SNF12 component of SWI/SNF global transcription activator complex,Yali1D,3362740,3363897,-,1158,4,93.86344,94.46845,0.0,13,-33,8,214,19.64,4,0,0.04858,3.02453645737,0.270692177981,0.164465,0.499173,Essential,Essential,na,na,-0.591933333333,na,na,YALI1_D33640g,YALI0D25344g,YALI1_D33640g,mRNA,YALI1D,3362740.0,3363897.0,-,  weakly similar to uniprot|P53628 Saccharomyces cerevisiae YNR023w SNF12 component of SWI/SNF global transcription activator complex,YALI0_D25344g
YALI1_D33780g,"similar to Saccharomyces cerevisiae YDR531W%3B ancestral locus Anc_1.18,  similar to uniprot|O93921 Emericella nidulans Pantothenate kinase (EC 2.7.1.33)",Yali1D,3376542,3377978,-,1437,0,na,na,0.0,14,-16,21,144,32.74,0,0,0.006058,5.10645269973,0.368226563712,0.012851,0.092834,Essential,Essential,na,na,na,na,na,YALI1_D33780g,YALI0D25476g,YALI1_D33780g,mRNA,YALI1D,3376542.0,3377978.0,-,"similar to Saccharomyces cerevisiae YDR531W%3B ancestral locus Anc_1.18,  similar to uniprot|O93921 Emericella nidulans Pantothenate kinase (EC 2.7.1.33)",YALI0_D25476g
YALI1_D33835g,  weakly similar to uniprot|P25386 Saccharomyces cerevisiae YDL058w USO1,Yali1D,3383407,3384135,+,729,0,na,na,0.0,65,-8,5,43,65.47,0,0,0.003777,5.57888059726,0.79353471135,0.005349,0.047583,Essential,Essential,na,na,na,na,na,YALI1_D33835g,YALI0D25520g,YALI1_D33835g,mRNA,YALI1D,3383407.0,3384135.0,+,  weakly similar to uniprot|P25386 Saccharomyces cerevisiae YDL058w USO1,YALI0_D25520g
YALI1_D33889g,"similar to Saccharomyces cerevisiae FAD1 (YDL045C)%3B ancestral locus Anc_3.146,  similar to uniprot|P38913 Saccharomyces cerevisiae YDL045c FAD1 flavin adenine dinucleotide (FAD) synthetase",Yali1D,3388873,3389944,+,1072,0,na,na,0.0,57,-78,9,304,61.73,0,0,0.000577,7.45833613996,0.721112001216,0.0006,0.02821,Essential,Essential,na,na,na,na,na,YALI1_D33889g,YALI0D25564g,YALI1_D33889g,mRNA,YALI1D,3388873.0,3389944.0,+,"similar to Saccharomyces cerevisiae FAD1 (YDL045C)%3B ancestral locus Anc_3.146,  similar to uniprot|P38913 Saccharomyces cerevisiae YDL045c FAD1 flavin adenine dinucleotide (FAD) synthetase",YALI0_D25564g
YALI1_D33919g,  no similarity,Yali1D,3390898,3391851,-,954,0,na,na,0.0,21,-47,9,163,28.06,0,0,0.047138,3.05466701729,0.33191067198,0.053037,0.15723,Essential,Essential,na,na,na,na,na,YALI1_D33919g,YALI0D25586g,YALI1_D33919g,mRNA,YALI1D,3390898.0,3391851.0,-,  no similarity,YALI0_D25586g
YALI1_D33941g,  no similarity,Yali1D,3392208,3394076,-,1869,0,na,na,0.0,32,-37,21,50,49.57,0,0,6.5e-05,9.63594257032,0.53415533779,0.00072,0.007543,Essential,Essential,na,na,na,na,na,YALI1_D33941g,YALI0D25608g,YALI1_D33941g,mRNA,YALI1D,3392208.0,3394076.0,-,  no similarity,YALI0_D25608g
YALI1_D33978g,"similar to Saccharomyces cerevisiae PRP11 (YDL043C)%3B ancestral locus Anc_3.150,  similar to uniprot|Q7ZVD4 Similar to Brachydanio rerio splicing factor 3a subunit",Yali1D,3397025,3397738,-,714,0,na,na,0.0,21,-312,46,62,62.66,0,0,0.005309,5.23836476029,0.760775376876,0.018965,0.063091,Essential,Essential,na,na,na,na,na,YALI1_D33978g,YALI0D25652g,YALI1_D33978g,mRNA,YALI1D,3397025.0,3397648.0,-,"similar to Saccharomyces cerevisiae PRP11 (YDL043C)%3B ancestral locus Anc_3.150,  similar to uniprot|Q7ZVD4 Similar to Brachydanio rerio splicing factor 3a subunit",YALI0_D25652g
YALI1_D34395g,"similar to Saccharomyces cerevisiae CDC5 (YMR001C)%3B ancestral locus Anc_6.31,  similar to uniprot|P32562 Saccharomyces cerevisiae YMR001C Cell cycle protein kinase CDC5/MSD2 (EC 2.7.1.-)",Yali1D,3439494,3441662,+,2169,0,na,na,0.0,71,-62,31,91,95.4,0,0,0.0,20.9122953922,0.998832508136,0.0,1.1e-05,Essential,Essential,na,na,na,na,na,YALI1_D34395g,YALI0D26015g,YALI1_D34395g,mRNA,YALI1D,3439494.0,3441662.0,+,"similar to Saccharomyces cerevisiae CDC5 (YMR001C)%3B ancestral locus Anc_6.31,  similar to uniprot|P32562 Saccharomyces cerevisiae YMR001C Cell cycle protein kinase CDC5/MSD2 (EC 2.7.1.-)",YALI0_D26015g
YALI1_D34508g,  similar to uniprot|P53949 Saccharomyces cerevisiae YNL056W Hypothetical 22.5 kDa protein in ARP5-OMP2 intergenic region,Yali1D,3450270,3450776,-,507,1,86.56126,86.56126,3.75,56,-21,33,270,83.24,0,0,0.036882,4.88652669069,1.04567252205,0.015673,0.170168,Essential,Essential,na,na,0.001,na,0.6607,YALI1_D34508g,YALI0D26125g,YALI1_D34508g,mRNA,YALI1D,3450270.0,3450776.0,-,  similar to uniprot|P53949 Saccharomyces cerevisiae YNL056W Hypothetical 22.5 kDa protein in ARP5-OMP2 intergenic region,YALI0_D26125g
YALI1_D34529g,  similar to uniprot|Q9C2K1 Neurospora crassa ARALAR1 Probable mitochondrial carrier protein,Yali1D,3452896,3454929,+,2034,8,29.16872,96.75357,3.73,70,-39,48,3,110.37,4,0,1.8e-05,19.6330212691,1.24980774576,0.000606,0.000146,Essential,Essential,1.3029,-0.9973,-0.0837333333333,-0.5053,-0.5507,YALI1_D34529g,YALI0D26147g,YALI1_D34529g,mRNA,YALI1D,3452896.0,3454929.0,+,  similar to uniprot|Q9C2K1 Neurospora crassa ARALAR1 Probable mitochondrial carrier protein,YALI0_D26147g
YALI1_D34684g,"similar to Saccharomyces cerevisiae LAS21 (YJL062W)%3B ancestral locus Anc_1.317,  uniprot|Q96X26 Yarrowia lipolytica GPI7 required for addition of a side chain to the glycosylphospatidylinositol (GPI) core structure",Yali1D,3465813,3468395,-,2583,1,76.72347,76.72347,0.73,10,-18,59,3,64.54,0,0,1e-06,16.448181255,0.659647448291,2e-06,0.000232,Essential,Essential,na,na,na,na,na,YALI1_D34684g,YALI0D26235g,YALI1_D34684g,mRNA,YALI1D,3465813.0,3468395.0,-,"similar to Saccharomyces cerevisiae LAS21 (YJL062W)%3B ancestral locus Anc_1.317,  uniprot|Q96X26 Yarrowia lipolytica GPI7 required for addition of a side chain to the glycosylphospatidylinositol (GPI) core structure",YALI0_D26235g
YALI1_D34865g,"similar to Saccharomyces cerevisiae ARG4 (YHR018C)%3B ancestral locus Anc_1.354,  highly similar to uniprot|P04076 Saccharomyces cerevisiae YHR018c ARG4 arginosuccinate lyase",Yali1D,3486442,3487836,+,1395,0,na,na,0.0,22,-32,29,33,47.7,0,0,0.000707,7.25415747591,0.5388581391,0.00149,0.019209,Essential,Essential,na,na,na,na,na,YALI1_D34865g,YALI0D26367g,YALI1_D34865g,mRNA,YALI1D,3486442.0,3487836.0,+,"similar to Saccharomyces cerevisiae ARG4 (YHR018C)%3B ancestral locus Anc_1.354,  highly similar to uniprot|P04076 Saccharomyces cerevisiae YHR018c ARG4 arginosuccinate lyase",YALI0_D26367g
YALI1_D35096g,"similar to Saccharomyces cerevisiae YMR126C%3B ancestral locus Anc_2.412,  some similarities with DEHA0G13519g Debaryomyces hansenii IPF14493",Yali1D,3508235,3509557,-,1323,2,75.03782,82.98033,2.87,83,-13,30,128,105.69,0,0,0.000233,12.766775267,1.22406499304,0.001135,0.004856,Essential,Essential,-0.09365,0.2696,0.4724,na,-0.8444,YALI1_D35096g,YALI0D26532g,YALI1_D35096g,mRNA,YALI1D,3508235.0,3509557.0,-,"similar to Saccharomyces cerevisiae YMR126C%3B ancestral locus Anc_2.412,  some similarities with DEHA0G13519g Debaryomyces hansenii IPF14493",YALI0_D26532g
YALI1_D35148g,"  similar to uniprot|Q04217 Saccharomyces cerevisiae YMR128W Probable ATP-dependent RNA helicase DHR1,similar to Saccharomyces cerevisiae DHR2 (YKL078W)%3B ancestral locus Anc_2.629",Yali1D,3514730,3518620,+,3891,2,79.12596,79.12596,0.98,16,-87,23,74,36.48,0,0,0.000196,12.9704112692,0.345266456233,0.001651,0.008069,Essential,Essential,na,na,na,na,na,YALI1_D35148g,YALI0D26620g,YALI1_D35148g,mRNA,YALI1D,3514730.0,3518620.0,+,"  similar to uniprot|Q04217 Saccharomyces cerevisiae YMR128W Probable ATP-dependent RNA helicase DHR1,similar to Saccharomyces cerevisiae DHR2 (YKL078W)%3B ancestral locus Anc_2.629",YALI0_D26620g
